contig_id,frag_id,pad_len,real_len,is_reference,pred_class,reliability,prob_bacteria,prob_phage,prob_eukarya,prob_archaea,prob_plasmid,prob_virus
NC_006001.1,NC_006001.1__M__336,336,1664,1,bacteria,0.9999581575393677,0.941499,0.012504,0.009593,0.014836,0.011323,0.010246
NC_006001.1,NC_006001.1__M__386,386,1614,0,bacteria,0.9999775886535645,0.941965,0.012064,0.009268,0.014418,0.012172,0.010112
NC_006001.1,NC_006001.1__M__436,436,1564,0,bacteria,0.9999698400497437,0.940819,0.012409,0.009595,0.013076,0.013402,0.010698
NC_006001.1,NC_006001.1__M__486,486,1514,0,bacteria,0.9999798536300659,0.939790,0.012942,0.010468,0.013505,0.012935,0.010360
NC_006001.1,NC_006001.1__M__536,536,1464,0,bacteria,0.9999772310256958,0.937658,0.013104,0.010704,0.013726,0.014511,0.010297
NC_006001.1,NC_006001.1__M__586,586,1414,0,bacteria,0.9999808073043823,0.937901,0.012633,0.010702,0.013489,0.014014,0.011261
NC_006001.1,NC_006001.1__M__636,636,1364,0,bacteria,0.9999816417694092,0.940360,0.013918,0.010659,0.012353,0.012449,0.010261
NC_006001.1,NC_006001.1__M__686,686,1314,0,bacteria,0.9999852180480957,0.945068,0.013366,0.009291,0.010870,0.011213,0.010193
NC_006001.1,NC_006001.1__M__736,736,1264,0,bacteria,0.9999905824661255,0.942483,0.014231,0.010114,0.011324,0.011021,0.010827
NC_006001.1,NC_006001.1__M__786,786,1214,0,bacteria,0.9999910593032837,0.944587,0.013991,0.010525,0.011228,0.009707,0.009962
NC_006001.1,NC_006001.1__M__836,836,1164,0,bacteria,0.9999918937683105,0.934145,0.016049,0.012838,0.014596,0.010235,0.012137
NC_006001.1,NC_006001.1__M__886,886,1114,0,bacteria,0.9999910593032837,0.923325,0.016926,0.014908,0.017033,0.013749,0.014058
NC_006001.1,NC_006001.1__M__936,936,1064,0,bacteria,0.9999940395355225,0.907945,0.018680,0.017629,0.019870,0.019785,0.016090
NC_006001.1,NC_006001.1__M__986,986,1014,0,bacteria,0.9999940395355225,0.925744,0.016965,0.013659,0.015825,0.014961,0.012847
NC_006002.1,NC_006002.1__M__343,343,1657,1,bacteria,0.9986419081687927,0.567663,0.040265,0.292026,0.032135,0.018401,0.049511
NC_006002.1,NC_006002.1__M__393,393,1607,0,bacteria,0.998816967010498,0.699066,0.037844,0.172369,0.030179,0.020557,0.039984
NC_006002.1,NC_006002.1__M__443,443,1557,0,bacteria,0.9990183115005493,0.546593,0.037783,0.310286,0.029199,0.018661,0.057478
NC_006002.1,NC_006002.1__M__493,493,1507,0,bacteria,0.998965859413147,0.742926,0.036249,0.131623,0.032249,0.019616,0.037337
NC_006002.1,NC_006002.1__M__543,543,1457,0,bacteria,0.9994837045669556,0.890725,0.025211,0.024497,0.020979,0.017871,0.020716
NC_006002.1,NC_006002.1__M__593,593,1407,0,bacteria,0.9992374181747437,0.869033,0.027361,0.029725,0.020788,0.017158,0.035934
NC_006002.1,NC_006002.1__M__643,643,1357,0,bacteria,0.9989903569221497,0.896197,0.031128,0.018142,0.018921,0.012451,0.023162
NC_006002.1,NC_006002.1__M__693,693,1307,0,bacteria,0.9987732768058777,0.930118,0.017521,0.012073,0.014816,0.011392,0.014080
NC_006002.1,NC_006002.1__M__743,743,1257,0,bacteria,0.9984287619590759,0.927781,0.017931,0.012708,0.016074,0.011897,0.013608
NC_006002.1,NC_006002.1__M__793,793,1207,0,bacteria,0.9978308081626892,0.914773,0.021531,0.018226,0.016810,0.012616,0.016044
NC_006002.1,NC_006002.1__M__843,843,1157,0,bacteria,0.9987866282463074,0.886067,0.029527,0.021353,0.020609,0.013843,0.028602
NC_006002.1,NC_006002.1__M__893,893,1107,0,bacteria,0.9987229704856873,0.862347,0.028063,0.031689,0.020783,0.015536,0.041582
NC_006002.1,NC_006002.1__M__943,943,1057,0,bacteria,0.9983991980552673,0.904777,0.023858,0.018470,0.017135,0.012607,0.023153
NC_006002.1,NC_006002.1__M__993,993,1007,0,bacteria,0.9967832565307617,0.884408,0.024394,0.024726,0.017830,0.013231,0.035411
NC_006003.1,NC_006003.1__M__537,537,1463,1,eukarya,0.9995220899581909,0.045251,0.022181,0.859302,0.022824,0.022013,0.028430
NC_006003.1,NC_006003.1__M__587,587,1413,0,eukarya,0.999618411064148,0.068550,0.027757,0.827097,0.027237,0.018191,0.031167
NC_006003.1,NC_006003.1__M__637,637,1363,0,eukarya,0.9996002316474915,0.045552,0.025360,0.859609,0.025867,0.015669,0.027943
NC_006003.1,NC_006003.1__M__687,687,1313,0,eukarya,0.9997280240058899,0.111410,0.044563,0.726265,0.048783,0.031570,0.037410
NC_006003.1,NC_006003.1__M__737,737,1263,0,eukarya,0.9997772574424744,0.114614,0.036626,0.744736,0.038973,0.029066,0.035985
NC_006003.1,NC_006003.1__M__787,787,1213,0,eukarya,0.9998378753662109,0.087586,0.030263,0.797008,0.032334,0.021575,0.031234
NC_006003.1,NC_006003.1__M__837,837,1163,0,eukarya,0.999700665473938,0.038424,0.020728,0.878087,0.022208,0.016279,0.024274
NC_006003.1,NC_006003.1__M__887,887,1113,0,eukarya,0.9996790885925293,0.033446,0.019132,0.881109,0.020936,0.015192,0.030184
NC_006003.1,NC_006003.1__M__937,937,1063,0,eukarya,0.9996700286865234,0.028741,0.019376,0.887510,0.019801,0.014695,0.029877
NC_006003.1,NC_006003.1__M__987,987,1013,0,eukarya,0.9994168281555176,0.015118,0.015838,0.911214,0.016430,0.016083,0.025318
NC_006004.1,NC_006004.1__M__744,744,1256,1,bacteria,0.9993798732757568,0.800670,0.096722,0.022750,0.028793,0.023159,0.027907
NC_006004.1,NC_006004.1__M__794,794,1206,0,bacteria,0.9993510842323303,0.770599,0.138897,0.020301,0.027333,0.021742,0.021128
NC_006004.1,NC_006004.1__M__844,844,1156,0,bacteria,0.9997439980506897,0.725021,0.160614,0.024003,0.032005,0.031437,0.026920
NC_006004.1,NC_006004.1__M__894,894,1106,0,bacteria,0.9997093081474304,0.666016,0.186685,0.025052,0.034526,0.052483,0.035237
NC_006004.1,NC_006004.1__M__944,944,1056,0,bacteria,0.9995744824409485,0.763446,0.109594,0.021378,0.029106,0.037918,0.038558
NC_006004.1,NC_006004.1__M__994,994,1006,0,bacteria,0.9992148876190186,0.523010,0.331215,0.023824,0.032630,0.049835,0.039486
NC_006007.1,NC_006007.1__M__875,875,1125,1,bacteria,0.9998782873153687,0.881227,0.036877,0.023428,0.022823,0.016852,0.018793
NC_006007.1,NC_006007.1__M__925,925,1075,0,bacteria,0.999922513961792,0.771470,0.044967,0.067697,0.028740,0.017603,0.069523
NC_006007.1,NC_006007.1__M__975,975,1025,0,bacteria,0.9999129772186279,0.812643,0.061965,0.044639,0.027481,0.019708,0.033563
NC_006008.2,NC_006008.2__M__951,951,1049,1,bacteria,0.9996575117111206,0.514192,0.059939,0.174918,0.086696,0.026162,0.138093
NC_006010.1,NC_006010.1__M__362,362,1638,1,bacteria,0.9999914169311523,0.920776,0.019784,0.011885,0.016673,0.019746,0.011136
NC_006010.1,NC_006010.1__M__412,412,1588,0,bacteria,0.9999876022338867,0.881103,0.040853,0.014254,0.019768,0.027807,0.016215
NC_006010.1,NC_006010.1__M__462,462,1538,0,bacteria,0.9999908208847046,0.896433,0.032561,0.012088,0.017394,0.027282,0.014241
NC_006010.1,NC_006010.1__M__512,512,1488,0,bacteria,0.9999842643737793,0.848643,0.071156,0.013793,0.021770,0.028929,0.015709
NC_006010.1,NC_006010.1__M__562,562,1438,0,bacteria,0.9999663829803467,0.877571,0.053107,0.012490,0.018368,0.026928,0.011536
NC_006010.1,NC_006010.1__M__612,612,1388,0,bacteria,0.9999858140945435,0.918653,0.025336,0.010995,0.015794,0.018322,0.010899
NC_006010.1,NC_006010.1__M__662,662,1338,0,bacteria,0.999985933303833,0.916493,0.025156,0.011889,0.016699,0.018817,0.010945
NC_006010.1,NC_006010.1__M__712,712,1288,0,bacteria,0.9999896287918091,0.923423,0.018779,0.011616,0.015760,0.019026,0.011396
NC_006010.1,NC_006010.1__M__762,762,1238,0,bacteria,0.9999830722808838,0.931980,0.017501,0.010943,0.014323,0.014714,0.010538
NC_006010.1,NC_006010.1__M__812,812,1188,0,bacteria,0.9999755620956421,0.937161,0.014695,0.010303,0.013160,0.014513,0.010167
NC_006010.1,NC_006010.1__M__862,862,1138,0,bacteria,0.9999786615371704,0.934347,0.015245,0.011414,0.014026,0.014196,0.010773
NC_006010.1,NC_006010.1__M__912,912,1088,0,bacteria,0.9999887943267822,0.930555,0.014823,0.012174,0.014872,0.016160,0.011417
NC_006010.1,NC_006010.1__M__962,962,1038,0,bacteria,0.9999904632568359,0.929184,0.012938,0.013521,0.014940,0.016674,0.012745
NC_006011.1,NC_006011.1__M__821,821,1179,1,virus,0.9975717663764954,0.262742,0.028669,0.040669,0.029555,0.014496,0.623869
NC_006011.1,NC_006011.1__M__871,871,1129,0,bacteria,0.9988237023353577,0.441913,0.027389,0.043410,0.031498,0.019431,0.436359
NC_006011.1,NC_006011.1__M__921,921,1079,0,bacteria,0.9991627931594849,0.459804,0.030937,0.037775,0.034713,0.022883,0.413889
NC_006011.1,NC_006011.1__M__971,971,1029,0,virus,0.9992747902870178,0.193456,0.034764,0.036147,0.029580,0.014525,0.691528
NC_006012.1,NC_006012.1__M__22,22,1978,1,phage,0.9992552399635315,0.061504,0.459740,0.138481,0.031750,0.051024,0.257501
NC_006012.1,NC_006012.1__M__72,72,1928,0,virus,0.9996465444564819,0.087974,0.313946,0.202234,0.047903,0.030750,0.317193
NC_006012.1,NC_006012.1__M__122,122,1878,0,phage,0.999671220779419,0.166433,0.420911,0.106921,0.053346,0.045418,0.206971
NC_006012.1,NC_006012.1__M__172,172,1828,0,phage,0.9998725652694702,0.204449,0.305412,0.162951,0.052587,0.057783,0.216817
NC_006012.1,NC_006012.1__M__222,222,1778,0,virus,0.9997394680976868,0.143619,0.097539,0.301014,0.045002,0.033772,0.379054
NC_006012.1,NC_006012.1__M__272,272,1728,0,virus,0.9995300769805908,0.148013,0.145966,0.180699,0.042745,0.028873,0.453704
NC_006012.1,NC_006012.1__M__322,322,1678,0,virus,0.9994638562202454,0.214833,0.109649,0.120289,0.042589,0.029758,0.482883
NC_006012.1,NC_006012.1__M__372,372,1628,0,bacteria,0.9996070265769958,0.465664,0.207515,0.053503,0.044411,0.051547,0.177360
NC_006012.1,NC_006012.1__M__422,422,1578,0,bacteria,0.999622106552124,0.434806,0.181268,0.044959,0.047385,0.042810,0.248772
NC_006012.1,NC_006012.1__M__472,472,1528,0,bacteria,0.9995052814483643,0.440593,0.167487,0.045264,0.043733,0.047580,0.255343
NC_006012.1,NC_006012.1__M__522,522,1478,0,bacteria,0.9995050430297852,0.410166,0.232708,0.044252,0.049438,0.043307,0.220129
NC_006012.1,NC_006012.1__M__572,572,1428,0,bacteria,0.9995469450950623,0.456785,0.157118,0.045066,0.049491,0.037062,0.254477
NC_006012.1,NC_006012.1__M__622,622,1378,0,bacteria,0.9993909597396851,0.371172,0.185328,0.047878,0.052102,0.037035,0.306485
NC_006012.1,NC_006012.1__M__672,672,1328,0,bacteria,0.9991536140441895,0.554872,0.138604,0.045193,0.046283,0.037982,0.177065
NC_006012.1,NC_006012.1__M__722,722,1278,0,bacteria,0.9992927312850952,0.595595,0.183754,0.038868,0.047477,0.037070,0.097237
NC_006012.1,NC_006012.1__M__772,772,1228,0,bacteria,0.9993346333503723,0.497647,0.256199,0.040452,0.057663,0.032968,0.115071
NC_006012.1,NC_006012.1__M__822,822,1178,0,bacteria,0.9990028738975525,0.346261,0.294494,0.050313,0.056563,0.032648,0.219721
NC_006012.1,NC_006012.1__M__872,872,1128,0,bacteria,0.9992251396179199,0.511962,0.096464,0.049546,0.042538,0.024724,0.274766
NC_006012.1,NC_006012.1__M__922,922,1078,0,bacteria,0.9995703101158142,0.398108,0.079702,0.063179,0.047535,0.023539,0.387937
NC_006012.1,NC_006012.1__M__972,972,1028,0,virus,0.9994332194328308,0.311752,0.077152,0.047563,0.042311,0.022756,0.498466
NC_006016.1,NC_006016.1__M__834,834,1166,1,bacteria,0.9999154806137085,0.924639,0.020925,0.010340,0.015999,0.017159,0.010938
NC_006016.1,NC_006016.1__M__884,884,1116,0,bacteria,0.999936580657959,0.935885,0.015678,0.009259,0.013586,0.015394,0.010198
NC_006016.1,NC_006016.1__M__934,934,1066,0,bacteria,0.9999330043792725,0.936867,0.015554,0.009081,0.014027,0.014061,0.010409
NC_006016.1,NC_006016.1__M__984,984,1016,0,bacteria,0.9999243021011353,0.934859,0.018154,0.009246,0.013864,0.013812,0.010065
NC_006018.1,NC_006018.1__M__434,434,1566,1,bacteria,0.9999500513076782,0.930954,0.013487,0.010575,0.014688,0.020304,0.009993
NC_006018.1,NC_006018.1__M__484,484,1516,0,bacteria,0.9999289512634277,0.930676,0.014888,0.010092,0.014232,0.019805,0.010307
NC_006018.1,NC_006018.1__M__534,534,1466,0,bacteria,0.9999278783798218,0.929569,0.014755,0.010619,0.014553,0.018651,0.011853
NC_006018.1,NC_006018.1__M__584,584,1416,0,bacteria,0.9999597072601318,0.931117,0.014059,0.010034,0.014385,0.019290,0.011116
NC_006018.1,NC_006018.1__M__634,634,1366,0,bacteria,0.9999486207962036,0.933368,0.012814,0.010052,0.014010,0.017926,0.011829
NC_006018.1,NC_006018.1__M__684,684,1316,0,bacteria,0.999954104423523,0.936922,0.012069,0.010207,0.013367,0.017232,0.010203
NC_006018.1,NC_006018.1__M__734,734,1266,0,bacteria,0.9999696016311646,0.930263,0.014450,0.011061,0.014526,0.018738,0.010963
NC_006018.1,NC_006018.1__M__784,784,1216,0,bacteria,0.9999638795852661,0.926408,0.014744,0.013048,0.015195,0.018085,0.012519
NC_006018.1,NC_006018.1__M__834,834,1166,0,bacteria,0.9999618530273438,0.929410,0.013848,0.012424,0.014871,0.017551,0.011896
NC_006018.1,NC_006018.1__M__884,884,1116,0,bacteria,0.9999524354934692,0.932127,0.013996,0.010943,0.014391,0.017273,0.011270
NC_006018.1,NC_006018.1__M__934,934,1066,0,bacteria,0.9999765157699585,0.931929,0.014548,0.012598,0.013720,0.015141,0.012065
NC_006018.1,NC_006018.1__M__984,984,1016,0,bacteria,0.9999855756759644,0.926693,0.015280,0.014081,0.014274,0.016628,0.013044
NC_006019.1,NC_006019.1__M__831,831,1169,1,bacteria,0.999883770942688,0.870693,0.028549,0.020271,0.040182,0.016060,0.024245
NC_006019.1,NC_006019.1__M__881,881,1119,0,bacteria,0.9998953342437744,0.814528,0.040342,0.028376,0.069369,0.018645,0.028740
NC_006019.1,NC_006019.1__M__931,931,1069,0,bacteria,0.9998466968536377,0.650496,0.066987,0.074861,0.109144,0.022925,0.075587
NC_006019.1,NC_006019.1__M__981,981,1019,0,bacteria,0.999870777130127,0.633574,0.067760,0.086376,0.085399,0.023111,0.103779
NC_006020.1,NC_006020.1__M__252,252,1748,1,virus,0.9998111128807068,0.278875,0.042787,0.188035,0.042062,0.023690,0.424550
NC_006020.1,NC_006020.1__M__302,302,1698,0,virus,0.9998373985290527,0.295804,0.037886,0.117922,0.040843,0.024364,0.483181
NC_006020.1,NC_006020.1__M__352,352,1648,0,bacteria,0.9999254941940308,0.371829,0.074498,0.147207,0.046734,0.037344,0.322388
NC_006020.1,NC_006020.1__M__402,402,1598,0,bacteria,0.9999271631240845,0.641840,0.077674,0.079468,0.044979,0.032704,0.123334
NC_006020.1,NC_006020.1__M__452,452,1548,0,bacteria,0.9998921155929565,0.597190,0.062258,0.091409,0.042302,0.030412,0.176429
NC_006020.1,NC_006020.1__M__502,502,1498,0,bacteria,0.9998095631599426,0.763284,0.061759,0.034192,0.034027,0.029519,0.077219
NC_006020.1,NC_006020.1__M__552,552,1448,0,bacteria,0.9998756647109985,0.900595,0.024172,0.014249,0.020641,0.020807,0.019536
NC_006020.1,NC_006020.1__M__602,602,1398,0,bacteria,0.9997913241386414,0.834547,0.032631,0.024546,0.024963,0.022682,0.060631
NC_006020.1,NC_006020.1__M__652,652,1348,0,bacteria,0.9997077584266663,0.845519,0.043463,0.017192,0.025444,0.024346,0.044037
NC_006020.1,NC_006020.1__M__702,702,1298,0,bacteria,0.9997431635856628,0.891268,0.030618,0.012995,0.019828,0.021889,0.023401
NC_006020.1,NC_006020.1__M__752,752,1248,0,bacteria,0.999559223651886,0.842628,0.045388,0.018942,0.025387,0.029693,0.037962
NC_006020.1,NC_006020.1__M__802,802,1198,0,bacteria,0.9992578625679016,0.901516,0.028571,0.013099,0.018428,0.018991,0.019395
NC_006020.1,NC_006020.1__M__852,852,1148,0,bacteria,0.9990703463554382,0.928110,0.017561,0.010358,0.014966,0.013871,0.015133
NC_006020.1,NC_006020.1__M__902,902,1098,0,bacteria,0.9996485710144043,0.910341,0.028003,0.010921,0.016811,0.016806,0.017118
NC_006020.1,NC_006020.1__M__952,952,1048,0,bacteria,0.9995691180229187,0.915445,0.026022,0.010874,0.016167,0.015139,0.016352
NC_006022.1,NC_006022.1__M__844,844,1156,1,bacteria,0.9993690848350525,0.845368,0.019553,0.015252,0.023668,0.030583,0.065574
NC_006022.1,NC_006022.1__M__894,894,1106,0,bacteria,0.9997170567512512,0.869121,0.016817,0.013821,0.022779,0.026307,0.051154
NC_006022.1,NC_006022.1__M__944,944,1056,0,bacteria,0.9998118281364441,0.864673,0.022431,0.014263,0.020300,0.033217,0.045116
NC_006022.1,NC_006022.1__M__994,994,1006,0,bacteria,0.9996496438980103,0.790484,0.028205,0.019118,0.021137,0.059052,0.082004
NC_006024.2,NC_006024.2__M__20,20,1980,1,eukarya,0.9987313151359558,0.036905,0.075597,0.743818,0.050782,0.014735,0.078163
NC_006024.2,NC_006024.2__M__70,70,1930,0,bacteria,0.9990701079368591,0.300396,0.192993,0.258581,0.140504,0.024277,0.083248
NC_006024.2,NC_006024.2__M__120,120,1880,0,bacteria,0.9992817044258118,0.472529,0.115006,0.195336,0.087974,0.024100,0.105055
NC_006024.2,NC_006024.2__M__170,170,1830,0,bacteria,0.999697208404541,0.619740,0.095382,0.117718,0.062248,0.026303,0.078609
NC_006024.2,NC_006024.2__M__220,220,1780,0,bacteria,0.9996986389160156,0.521313,0.102082,0.181073,0.067356,0.026138,0.102037
NC_006024.2,NC_006024.2__M__270,270,1730,0,bacteria,0.999772846698761,0.493881,0.117376,0.197051,0.073559,0.027922,0.090210
NC_006024.2,NC_006024.2__M__320,320,1680,0,bacteria,0.9995647072792053,0.620829,0.082017,0.172869,0.052361,0.023316,0.048608
NC_006024.2,NC_006024.2__M__370,370,1630,0,bacteria,0.9992743134498596,0.577884,0.073867,0.221417,0.055318,0.021724,0.049791
NC_006024.2,NC_006024.2__M__420,420,1580,0,bacteria,0.9994304776191711,0.747497,0.069462,0.088242,0.039225,0.022574,0.032999
NC_006024.2,NC_006024.2__M__470,470,1530,0,bacteria,0.9989872574806213,0.731639,0.056420,0.111221,0.047027,0.020469,0.033224
NC_006024.2,NC_006024.2__M__520,520,1480,0,bacteria,0.9987581968307495,0.723398,0.048217,0.123025,0.040022,0.020889,0.044449
NC_006024.2,NC_006024.2__M__570,570,1430,0,bacteria,0.999413013458252,0.873290,0.031545,0.031688,0.025270,0.015637,0.022570
NC_006024.2,NC_006024.2__M__620,620,1380,0,bacteria,0.9993964433670044,0.893301,0.025566,0.025223,0.021525,0.013432,0.020953
NC_006024.2,NC_006024.2__M__670,670,1330,0,bacteria,0.9994423985481262,0.926239,0.017704,0.013713,0.017050,0.012115,0.013179
NC_006024.2,NC_006024.2__M__720,720,1280,0,bacteria,0.9993371367454529,0.904597,0.023697,0.018894,0.020840,0.013876,0.018096
NC_006024.2,NC_006024.2__M__770,770,1230,0,bacteria,0.9996988773345947,0.907102,0.022875,0.017065,0.021373,0.013862,0.017724
NC_006024.2,NC_006024.2__M__820,820,1180,0,bacteria,0.9996312856674194,0.906603,0.023502,0.016697,0.024158,0.012391,0.016649
NC_006024.2,NC_006024.2__M__870,870,1130,0,bacteria,0.9996596574783325,0.895544,0.022272,0.024187,0.021084,0.011692,0.025221
NC_006024.2,NC_006024.2__M__920,920,1080,0,bacteria,0.9997486472129822,0.904159,0.021931,0.017752,0.021188,0.013350,0.021620
NC_006024.2,NC_006024.2__M__970,970,1030,0,bacteria,0.9997645020484924,0.913182,0.020907,0.015081,0.017306,0.012832,0.020692
NC_006025.1,NC_006025.1__M__231,231,1769,1,virus,0.9995678067207336,0.199098,0.045797,0.177369,0.050636,0.025592,0.501508
NC_006025.1,NC_006025.1__M__281,281,1719,0,virus,0.9990297555923462,0.346886,0.036715,0.075988,0.045323,0.027160,0.467928
NC_006025.1,NC_006025.1__M__331,331,1669,0,bacteria,0.998893678188324,0.521381,0.028546,0.076364,0.038827,0.026283,0.308600
NC_006025.1,NC_006025.1__M__381,381,1619,0,virus,0.9982609152793884,0.351114,0.030451,0.069526,0.039188,0.023638,0.486084
NC_006025.1,NC_006025.1__M__431,431,1569,0,bacteria,0.9976469874382019,0.713264,0.041119,0.042561,0.037464,0.029328,0.136265
NC_006025.1,NC_006025.1__M__481,481,1519,0,bacteria,0.9963825941085815,0.627845,0.034059,0.053632,0.036267,0.025366,0.222830
NC_006025.1,NC_006025.1__M__531,531,1469,0,bacteria,0.9965086579322815,0.826276,0.039795,0.024624,0.029457,0.028275,0.051573
NC_006025.1,NC_006025.1__M__581,581,1419,0,bacteria,0.9974859952926636,0.902940,0.019816,0.014889,0.019835,0.020755,0.021765
NC_006025.1,NC_006025.1__M__631,631,1369,0,bacteria,0.9958399534225464,0.836489,0.023848,0.026150,0.027131,0.024197,0.062184
NC_006025.1,NC_006025.1__M__681,681,1319,0,bacteria,0.9928014278411865,0.862038,0.021101,0.019729,0.023106,0.022664,0.051362
NC_006025.1,NC_006025.1__M__731,731,1269,0,bacteria,0.9961189031600952,0.880297,0.021715,0.018359,0.021332,0.019499,0.038796
NC_006025.1,NC_006025.1__M__781,781,1219,0,bacteria,0.9988394379615784,0.907600,0.018591,0.013548,0.017966,0.016984,0.025310
NC_006025.1,NC_006025.1__M__831,831,1169,0,bacteria,0.9986568689346313,0.786021,0.052462,0.031813,0.032304,0.026331,0.071069
NC_006025.1,NC_006025.1__M__881,881,1119,0,bacteria,0.9989534616470337,0.841256,0.063166,0.017393,0.027784,0.022911,0.027489
NC_006025.1,NC_006025.1__M__931,931,1069,0,bacteria,0.999218225479126,0.886228,0.040932,0.012305,0.021036,0.020770,0.018729
NC_006025.1,NC_006025.1__M__981,981,1019,0,bacteria,0.9993162155151367,0.931095,0.018971,0.009580,0.014776,0.014477,0.011100
NC_005976.2,NC_005976.2__M__246,246,1754,1,phage,0.9998881816864014,0.282325,0.409629,0.082960,0.061493,0.049546,0.114046
NC_005976.2,NC_005976.2__M__296,296,1704,0,bacteria,0.9999028444290161,0.570028,0.209205,0.053223,0.054500,0.051144,0.061901
NC_005976.2,NC_005976.2__M__346,346,1654,0,bacteria,0.9999145269393921,0.724806,0.098480,0.036465,0.041615,0.052241,0.046394
NC_005976.2,NC_005976.2__M__396,396,1604,0,bacteria,0.9999415874481201,0.737586,0.097716,0.033269,0.043535,0.044923,0.042971
NC_005976.2,NC_005976.2__M__446,446,1554,0,bacteria,0.9999622106552124,0.739701,0.080611,0.033599,0.040952,0.044656,0.060481
NC_005976.2,NC_005976.2__M__496,496,1504,0,bacteria,0.9999579191207886,0.798478,0.070543,0.025662,0.037638,0.039454,0.028225
NC_005976.2,NC_005976.2__M__546,546,1454,0,bacteria,0.9999716281890869,0.831614,0.052337,0.021887,0.032486,0.034020,0.027656
NC_005976.2,NC_005976.2__M__596,596,1404,0,bacteria,0.9999585151672363,0.767990,0.088229,0.024893,0.038179,0.048196,0.032512
NC_005976.2,NC_005976.2__M__646,646,1354,0,bacteria,0.9999454021453857,0.678872,0.158160,0.032632,0.047995,0.045481,0.036859
NC_005976.2,NC_005976.2__M__696,696,1304,0,bacteria,0.9999276399612427,0.756349,0.113379,0.024458,0.038313,0.038654,0.028848
NC_005976.2,NC_005976.2__M__746,746,1254,0,bacteria,0.9999337196350098,0.817386,0.065129,0.025395,0.035305,0.031269,0.025517
NC_005976.2,NC_005976.2__M__796,796,1204,0,bacteria,0.9999245405197144,0.792734,0.084245,0.024025,0.033217,0.043266,0.022513
NC_005976.2,NC_005976.2__M__846,846,1154,0,bacteria,0.9999183416366577,0.769466,0.102958,0.028755,0.034047,0.039646,0.025128
NC_005976.2,NC_005976.2__M__896,896,1104,0,bacteria,0.9999330043792725,0.746549,0.125456,0.027183,0.036154,0.039729,0.024929
NC_005976.2,NC_005976.2__M__946,946,1054,0,bacteria,0.9999673366546631,0.886470,0.025420,0.016193,0.021125,0.037023,0.013769
NC_005976.2,NC_005976.2__M__996,996,1004,0,bacteria,0.9999721050262451,0.871997,0.036544,0.019380,0.025285,0.031244,0.015550
NC_005977.2,NC_005977.2__M__418,418,1582,1,virus,0.9991961121559143,0.195297,0.047270,0.056104,0.036445,0.018661,0.646223
NC_005977.2,NC_005977.2__M__468,468,1532,0,virus,0.9987369179725647,0.103172,0.031604,0.041698,0.027105,0.012377,0.784044
NC_005977.2,NC_005977.2__M__518,518,1482,0,virus,0.9989639520645142,0.117683,0.035082,0.043010,0.031809,0.013612,0.758804
NC_005977.2,NC_005977.2__M__568,568,1432,0,virus,0.9987176656723022,0.196363,0.058253,0.059350,0.038238,0.018595,0.629200
NC_005977.2,NC_005977.2__M__618,618,1382,0,virus,0.9984306693077087,0.269137,0.059604,0.059875,0.041230,0.021793,0.548361
NC_005977.2,NC_005977.2__M__668,668,1332,0,virus,0.9987554550170898,0.396475,0.055721,0.058502,0.041126,0.024004,0.424172
NC_005977.2,NC_005977.2__M__718,718,1282,0,bacteria,0.9990179538726807,0.625805,0.043743,0.043461,0.035001,0.026018,0.225972
NC_005977.2,NC_005977.2__M__768,768,1232,0,bacteria,0.9988059997558594,0.690339,0.039672,0.047554,0.032684,0.025446,0.164306
NC_005977.2,NC_005977.2__M__818,818,1182,0,bacteria,0.9992305040359497,0.746849,0.046130,0.051983,0.032586,0.024143,0.098308
NC_005977.2,NC_005977.2__M__868,868,1132,0,bacteria,0.9993910789489746,0.789838,0.035994,0.030453,0.030956,0.024108,0.088650
NC_005977.2,NC_005977.2__M__918,918,1082,0,bacteria,0.9995656609535217,0.703510,0.039418,0.043951,0.034768,0.028328,0.150025
NC_005977.2,NC_005977.2__M__968,968,1032,0,bacteria,0.9995425939559937,0.590873,0.035426,0.048351,0.034500,0.025066,0.265784
NC_005818.1,NC_005818.1__M__19,19,1981,1,eukarya,0.9910594820976257,0.031257,0.203399,0.670611,0.028792,0.021026,0.044916
NC_005818.1,NC_005818.1__M__69,69,1931,0,phage,0.9985241293907166,0.194242,0.381908,0.250178,0.063816,0.027305,0.082550
NC_005818.1,NC_005818.1__M__119,119,1881,0,eukarya,0.9992607235908508,0.170673,0.209454,0.449771,0.058226,0.024822,0.087054
NC_005818.1,NC_005818.1__M__169,169,1831,0,bacteria,0.9998202919960022,0.382825,0.210847,0.198640,0.072030,0.034178,0.101479
NC_005818.1,NC_005818.1__M__219,219,1781,0,phage,0.9998666048049927,0.134136,0.322747,0.214605,0.071253,0.033386,0.223873
NC_005818.1,NC_005818.1__M__269,269,1731,0,virus,0.9998726844787598,0.146221,0.279058,0.116422,0.070672,0.030219,0.357410
NC_005818.1,NC_005818.1__M__319,319,1681,0,phage,0.9998561143875122,0.163196,0.488578,0.097205,0.058705,0.029446,0.162870
NC_005818.1,NC_005818.1__M__369,369,1631,0,phage,0.9998075366020203,0.222550,0.308748,0.160023,0.060948,0.029421,0.218310
NC_005818.1,NC_005818.1__M__419,419,1581,0,bacteria,0.9998779296875,0.423372,0.153135,0.092806,0.072227,0.032173,0.226287
